ruta,metodo,archivo,linea,depends,usa_request,auth,tenant_check,rate_limit,roles,caller_frontend,auditado
/api/seo/llms.txt,GET,backend/routes/seo_files.py,121,,sí,,,,,,
/api/seo/sitemap.xml,GET,backend/routes/seo_files.py,128,,sí,,,,,,
/api/seo/.well-known/ai-plugin.json,GET,backend/routes/seo_files.py,183,,no,,,,,,
/api/seo-themed/{theme_key},GET,backend/routes/seo_themed.py,85,,sí,,,,,,
/api/seo-themed,GET,backend/routes/seo_themed.py,154,,no,,,,,,
/api/public/colonia/{colonia_id}/history,GET,backend/routes/share_meta.py,44,,sí,,,,,,
/api/share/comparar/meta,GET,backend/routes/share_meta.py,57,,sí,,,,,,
/api/share/comparar/og-image,GET,backend/routes/share_meta.py,193,,sí,,,,,,
/api/exports/qr,GET,backend/routes/share_meta.py,261,,no,,,,,,
/api/share/cma/{cma_id}/og-image,GET,backend/routes/share_meta.py,396,,sí,,,,,,
/api/share/cma/{cma_id}/meta,GET,backend/routes/share_meta.py,442,,sí,,,,,,
/api/asesor/smart-lists/presets,GET,backend/routes/smart_lists.py,55,,sí,,,,,,
/api/asesor/smart-lists/counts,GET,backend/routes/smart_lists.py,62,,sí,,,,,,
/api/asesor/smart-lists/{preset_key}/leads,GET,backend/routes/smart_lists.py,75,,sí,,,,,,
/api/inmobiliaria/smart-lists/rollup,GET,backend/routes/smart_lists.py,128,,sí,,,,,,
/api/soc-franchise/leaderboard,GET,backend/routes/soc_franchise.py,62,,sí,,,,,,
/api/soc-franchise/my-score,GET,backend/routes/soc_franchise.py,79,,sí,,,,,,
/api/soc-franchise/user/{user_id},GET,backend/routes/soc_franchise.py,89,,sí,,,,,,
/api/superadmin/soc-franchise/stats,GET,backend/routes/soc_franchise.py,101,,sí,,,,,,
/api/superadmin/soc-franchise/certify,POST,backend/routes/soc_franchise.py,109,,sí,,,,,,
/api/superadmin/soc-franchise/revoke,POST,backend/routes/soc_franchise.py,122,,sí,,,,,,
/api/social-ads/oauth/url,GET,backend/routes/social_ads.py,144,,sí,,,,,,
/api/social-ads/oauth/callback,GET,backend/routes/social_ads.py,165,,sí,,,,,,
/api/social-ads/accounts,GET,backend/routes/social_ads.py,192,,sí,,,,,,
/api/social-ads/accounts/{account_id}/disconnect,POST,backend/routes/social_ads.py,214,,sí,,,,,,
/api/social-ads/accounts/{account_id}/campaigns,GET,backend/routes/social_ads.py,228,,sí,,,,,,
/api/social-ads/accounts/{account_id}/budget-suggestion,GET,backend/routes/social_ads.py,244,,sí,,,,,,
/api/social-ads/accounts/{account_id}/performance,GET,backend/routes/social_ads.py,258,,sí,,,,,,
/api/superadmin/social-ads/tenants,GET,backend/routes/social_ads.py,274,,sí,,,,,,
/api/superadmin/social-ads/stats,GET,backend/routes/social_ads.py,285,,sí,,,,,,
/api/state-of-cdmx,GET,backend/routes/state_of_cdmx.py,19,,sí,,,,,,
/api/state-of-cdmx/og-image/{period}.png,GET,backend/routes/state_of_cdmx.py,27,,sí,,,,,,
/api/state-of-cdmx/{period},GET,backend/routes/state_of_cdmx.py,42,,sí,,,,,,
/api/studio/library,GET,backend/routes/studio.py,354,,sí,,,,,,
/api/studio/dashboard,GET,backend/routes/studio.py,368,,sí,,,,,,
/api/studio/generate-video,POST,backend/routes/studio.py,388,,sí,,,,,,
/api/studio/generate-ads,POST,backend/routes/studio.py,422,,sí,,,,,,
/api/studio/videos/{vid},GET,backend/routes/studio.py,442,,sí,,,,,,
/api/studio/ad-batches/{bid},GET,backend/routes/studio.py,451,,sí,,,,,,
/api/studio/ad-batches/{bid}/hero-image/{angulo},POST,backend/routes/studio.py,460,,sí,,,,,,
/api/studio/assets/{asset_id},GET,backend/routes/studio.py,507,,sí,,,,,,
/api/studio/videos/{vid}/file,GET,backend/routes/studio.py,522,,sí,,,,,,
/api/studio/videos/{vid}/status,GET,backend/routes/studio.py,535,,sí,,,,,,
/api/studio/ad-batches/{bid}/activate-full,POST,backend/routes/studio.py,549,,sí,,,,,,
/api/studio/ad-batches/{bid}/full-status,GET,backend/routes/studio.py,603,,sí,,,,,,
/api/studio/tts/generate,POST,backend/routes/studio.py,624,,sí,,,,,,
/api/studio/tts/{aid}/download,GET,backend/routes/studio.py,648,,sí,,,,,,
/api/studio/my-budget,GET,backend/routes/studio.py,662,,sí,,,,,,
/api/studio/admin/budgets,GET,backend/routes/studio.py,688,,sí,,,,,,
/api/studio/admin/budgets/{user_id},PATCH,backend/routes/studio.py,699,,sí,,,,,,
/api/studio/asset/initiate,POST,backend/routes/studio_assets.py,79,,sí,,,,,,
/api/studio/asset/confirm,POST,backend/routes/studio_assets.py,95,,sí,,,,,,
/api/studio/studio-assets,GET,backend/routes/studio_assets.py,129,,sí,,,,,,
/api/studio/asset/{asset_id},DELETE,backend/routes/studio_assets.py,153,,sí,,,,,,
/api/studio/mood-board,POST,backend/routes/studio_assets.py,179,,sí,,,,,,
/api/studio/mood-boards,GET,backend/routes/studio_assets.py,204,,sí,,,,,,
/api/studio/mood-board/{board_id},GET,backend/routes/studio_assets.py,213,,sí,,,,,,
/api/studio/mood-board/{board_id},PUT,backend/routes/studio_assets.py,223,,sí,,,,,,
/api/studio/mood-board/{board_id},DELETE,backend/routes/studio_assets.py,247,,sí,,,,,,
/api/studio/auto-content/queue/run,POST,backend/routes/studio_auto_content.py,43,,sí,,,,,,
/api/studio/auto-content/queue,GET,backend/routes/studio_auto_content.py,63,,sí,,,,,,
/api/studio/auto-content/{queue_id}/approve,POST,backend/routes/studio_auto_content.py,77,,sí,,,,,,
/api/studio/auto-content/{queue_id}/reject,POST,backend/routes/studio_auto_content.py,87,,sí,,,,,,
/api/studio/auto-content/stats,GET,backend/routes/studio_auto_content.py,97,,sí,,,,,,
/api/studio/brand-kit/{kit_id},GET,backend/routes/studio_brand_kit.py,96,,sí,,,,,,
/api/studio/brand-kit/{kit_id},DELETE,backend/routes/studio_brand_kit.py,106,,sí,,,,,,
/api/studio/brand-kit/{kit_id}/activate,POST,backend/routes/studio_brand_kit.py,129,,sí,,,,,,
/api/studio/brand-kit/upload-logo,POST,backend/routes/studio_brand_kit.py,146,,sí,,,,,,
/api/studio/copy/generate,POST,backend/routes/studio_buyer_copy.py,45,,sí,,,,,,
/api/studio/copy/personas,GET,backend/routes/studio_buyer_copy.py,62,,sí,,,,,,
/api/studio/copy/job/{job_id},GET,backend/routes/studio_buyer_copy.py,84,,sí,,,,,,
/api/studio/copy/jobs,GET,backend/routes/studio_buyer_copy.py,94,,sí,,,,,,
/api/studio/carrusel/generate,POST,backend/routes/studio_carrusel.py,69,,sí,,,,,,
/api/studio/carrusel/{carrusel_id}/track,POST,backend/routes/studio_carrusel.py,106,,sí,,,,,,
/api/studio/carrusel/ab/{group_id}/stats,GET,backend/routes/studio_carrusel.py,114,,sí,,,,,,
/api/studio/carrusel/ab/{group_id}/declare-winner,POST,backend/routes/studio_carrusel.py,124,,sí,,,,,,
/api/studio/carrusel/hook-score,POST,backend/routes/studio_carrusel.py,134,,sí,,,,,,
/api/studio/carrusel/list,GET,backend/routes/studio_carrusel.py,145,,sí,,,,,,
/api/studio/carrusel/{carrusel_id},GET,backend/routes/studio_carrusel.py,173,,sí,,,,,,
/api/studio/carrusel/{carrusel_id}/export-pdf,GET,backend/routes/studio_carrusel.py,190,,sí,,,,,,
/api/studio/carrusel/{carrusel_id}/export-pdf,POST,backend/routes/studio_carrusel.py,191,,sí,,,,,,
/api/studio/landing/list,GET,backend/routes/studio_landing.py,164,,sí,,,,,,
/api/studio/landing/starters,GET,backend/routes/studio_landing.py,182,,sí,,,,,,
/api/studio/landing/property-templates,GET,backend/routes/studio_landing.py,195,,sí,,,,,,
/api/studio/landing/templates,GET,backend/routes/studio_landing.py,208,,sí,,,,,,
/api/studio/landing/templates/{template_key},GET,backend/routes/studio_landing.py,219,,sí,,,,,,
/api/studio/landing/{landing_id}/apply-template-structure,POST,backend/routes/studio_landing.py,234,,sí,,,,,,
/api/studio/landing/themes,GET,backend/routes/studio_landing.py,298,,sí,,,,,,
/api/studio/landing/{landing_id},GET,backend/routes/studio_landing.py,308,,sí,,,,,,
/api/studio/landing/{landing_id},PATCH,backend/routes/studio_landing.py,318,,sí,,,,,,
/api/studio/landing/{landing_id}/publish,POST,backend/routes/studio_landing.py,328,,sí,,,,,,
/api/studio/landing/{landing_id},DELETE,backend/routes/studio_landing.py,338,,sí,,,,,,
/api/studio/landing/{landing_id}/ab-variant,POST,backend/routes/studio_landing.py,348,,sí,,,,,,
/api/studio/landing/ab/{group_id}/stats,GET,backend/routes/studio_landing.py,361,,sí,,,,,,
/api/studio/landing/ab/{group_id}/declare-winner,POST,backend/routes/studio_landing.py,371,,sí,,,,,,
/api/studio/landing/{landing_id}/export-pdf,POST,backend/routes/studio_landing.py,399,,sí,,,,,,
/api/studio/landing/{landing_id}/export-pdf,GET,backend/routes/studio_landing.py,411,,sí,,,,,,
/api/studio/landing/{landing_id},GET,backend/routes/studio_landing.py,424,,sí,,,,,,
/api/studio/landing/catalog/developments,GET,backend/routes/studio_landing.py,426,,sí,,,,,,
/api/studio/landing/catalog/asesor,GET,backend/routes/studio_landing.py,434,,sí,,,,,,
/api/studio/landing/catalog/marketplace-filters,GET,backend/routes/studio_landing.py,442,,sí,,,,,,
/api/studio/landing/catalog/resales,GET,backend/routes/studio_landing.py,449,,sí,,,,,,
/api/studio/landing/{landing_id}/auto-fill,POST,backend/routes/studio_landing.py,457,,sí,,,,,,
/api/studio/landing/{landing_id}/theme-mode,PATCH,backend/routes/studio_landing.py,498,,sí,,,,,,
/api/studio/landing/{landing_id}/routing-config,PATCH,backend/routes/studio_landing.py,509,,sí,,,,,,
/api/studio/landing/starters,GET,backend/routes/studio_landing.py,520,,sí,,,,,,
/api/studio/landing/{landing_id}/sections,PATCH,backend/routes/studio_landing.py,526,,sí,,,,,,
/api/studio/landing/{landing_id}/undo,POST,backend/routes/studio_landing.py,536,,sí,,,,,,
/api/studio/landing/{landing_id}/tracking-pixels,PATCH,backend/routes/studio_landing.py,546,,sí,,,,,,
/api/studio/landing/{landing_id}/marketplace-config,PATCH,backend/routes/studio_landing.py,556,,sí,,,,,,
/api/studio/landing/{landing_id}/marketplace-preview,POST,backend/routes/studio_landing.py,567,,sí,,,,,,
/api/landing/{slug},GET,backend/routes/studio_landing.py,586,,sí,,,,,,
/api/landing/{slug}/marketplace,GET,backend/routes/studio_landing.py,617,,sí,,,,,,
/api/landing/{slug}/lead,POST,backend/routes/studio_landing.py,660,,sí,,,,,,
/api/landing/{slug}/analytics,POST,backend/routes/studio_landing.py,675,,sí,,,,,,
/api/studio/landing/{landing_id}/analytics-summary,GET,backend/routes/studio_landing.py,683,,sí,,,,,,
/api/studio/landing/ab/{group_id}/winner-quality,POST,backend/routes/studio_landing.py,694,,sí,,,,,,
/api/landing/{slug}/cross-links,GET,backend/routes/studio_landing.py,705,,sí,,,,,,
/api/landing/{slug}/track,GET,backend/routes/studio_landing.py,748,,sí,,,,,,
/api/studio/listing-import,POST,backend/routes/studio_listing.py,40,,sí,,,,,,
/api/studio/listing-imports,GET,backend/routes/studio_listing.py,70,,sí,,,,,,
/api/studio/listing-import/{import_id},GET,backend/routes/studio_listing.py,79,,sí,,,,,,
/api/studio/listing-import/{import_id},DELETE,backend/routes/studio_listing.py,89,,sí,,,,,,
/api/studio/property-intake/list,GET,backend/routes/studio_property_intake.py,141,,sí,,,,,,
/api/studio/property-intake/public/{slug},GET,backend/routes/studio_property_intake.py,163,,sí,,,,,,
/api/studio/property-intake/public/{slug}/lead,POST,backend/routes/studio_property_intake.py,192,,sí,,,,,,
/api/studio/property-intake/{intake_id},GET,backend/routes/studio_property_intake.py,232,,sí,,,,,,
/api/studio/property-intake/{intake_id},PATCH,backend/routes/studio_property_intake.py,244,,sí,,,,,,
/api/studio/property-intake/{intake_id}/generate-copy,POST,backend/routes/studio_property_intake.py,274,,sí,,,,,,
/api/studio/property-intake/{intake_id}/publish,POST,backend/routes/studio_property_intake.py,324,,sí,,,,,,
/api/studio/video/script,POST,backend/routes/studio_video.py,137,,sí,,,,,,
/api/studio-video/generate-video,POST,backend/routes/studio_video.py,186,,sí,,,,,,
/api/subagents/pricing/analyze,POST,backend/routes/subagents.py,86,,sí,,,,,,
/api/subagents/pricing/recommendations,GET,backend/routes/subagents.py,120,,sí,,,,,,
/api/subagents/pricing/recommendations/{rec_id}/apply,POST,backend/routes/subagents.py,155,,sí,,,,,,
/api/subagents/pricing/recommendations/{rec_id}/reject,POST,backend/routes/subagents.py,299,,sí,,,,,,
/api/superadmin/subagents/pricing/runs,GET,backend/routes/subagents.py,346,,sí,,,,,,
/api/subagents/marketing/analyze,POST,backend/routes/subagents.py,392,,sí,,,,,,
/api/subagents/marketing/recommendations,GET,backend/routes/subagents.py,424,,sí,,,,,,
/api/subagents/marketing/recommendations/{rec_id}/apply,POST,backend/routes/subagents.py,458,,sí,,,,,,
/api/subagents/marketing/recommendations/{rec_id}/reject,POST,backend/routes/subagents.py,496,,sí,,,,,,
/api/superadmin/subagents/marketing/runs,GET,backend/routes/subagents.py,533,,sí,,,,,,
/api/subagents/lead/analyze,POST,backend/routes/subagents.py,581,,sí,,,,,,
/api/subagents/lead/recommendations,GET,backend/routes/subagents.py,608,,sí,,,,,,
/api/subagents/lead/recommendations/{rec_id}/apply,POST,backend/routes/subagents.py,642,,sí,,,,,,
/api/subagents/lead/recommendations/{rec_id}/reject,POST,backend/routes/subagents.py,680,,sí,,,,,,
/api/superadmin/subagents/lead/runs,GET,backend/routes/subagents.py,717,,sí,,,,,,
/api/superadmin/catalog-pulse/dashboard,GET,backend/routes/superadmin_catalog_pulse.py,162,,sí,,,,,,
/api/superadmin/catalog-pulse/project/{project_id},GET,backend/routes/superadmin_catalog_pulse.py,248,,sí,,,,,,
/api/me/feature-flags,GET,backend/routes/superadmin_commercial.py,373,,sí,,,,,,
/api/superadmin/demand-intel/overview,GET,backend/routes/superadmin_demand_intel.py,12,,sí,,,,,,
/api/superadmin/demand-intel/deep,GET,backend/routes/superadmin_demand_intel.py,34,,sí,,,,,,
/api/superadmin/demand-intel/zonas,GET,backend/routes/superadmin_demand_intel.py,55,,sí,,,,,,
/api/superadmin/demand-intel/screener/metricas,GET,backend/routes/superadmin_demand_intel.py,69,,sí,,,,,,
/api/superadmin/demand-intel/screener/buscar,POST,backend/routes/superadmin_demand_intel.py,78,,sí,,,,,,
/api/superadmin/demand-intel/explorar,GET,backend/routes/superadmin_demand_intel.py,90,,sí,,,,,,
/api/superadmin/demand-intel/explorar/segmento,POST,backend/routes/superadmin_demand_intel.py,100,,sí,,,,,,
/api/superadmin/demand-intel/engines/catalog,GET,backend/routes/superadmin_demand_intel.py,110,,sí,,,,,,
/api/superadmin/demand-intel/engines/run,GET,backend/routes/superadmin_demand_intel.py,119,,sí,,,,,,
/api/superadmin/demand-intel/colonias,GET,backend/routes/superadmin_demand_intel.py,130,,sí,,,,,,
/api/superadmin/demand-intel/disenar,GET,backend/routes/superadmin_demand_intel.py,148,,sí,,,,,,
/api/superadmin/demand-intel/activar,POST,backend/routes/superadmin_demand_intel.py,157,,sí,,,,,,
/api/superadmin/demand-intel/acciones,GET,backend/routes/superadmin_demand_intel.py,168,,sí,,,,,,
/api/superadmin/demand-intel/simetria,GET,backend/routes/superadmin_demand_intel.py,177,,sí,,,,,,
/api/superadmin/demand-intel/vistas,GET,backend/routes/superadmin_demand_intel.py,187,,sí,,,,,,
/api/superadmin/demand-intel/vistas,POST,backend/routes/superadmin_demand_intel.py,196,,sí,,,,,,
/api/superadmin/demand-intel/vistas/{view_id},DELETE,backend/routes/superadmin_demand_intel.py,207,,sí,,,,,,
/api/superadmin/demand-intel/vistas/alertas,GET,backend/routes/superadmin_demand_intel.py,215,,sí,,,,,,
/api/superadmin/demand-intel/sankey,GET,backend/routes/superadmin_demand_intel.py,224,,sí,,,,,,
/api/superadmin/demand-intel/memorandum,GET,backend/routes/superadmin_demand_intel.py,234,,sí,,,,,,
/api/superadmin/demand-intel/whatif/opciones,GET,backend/routes/superadmin_demand_intel.py,243,,sí,,,,,,
/api/superadmin/demand-intel/whatif,GET,backend/routes/superadmin_demand_intel.py,251,,sí,,,,,,
/api/superadmin/demand-intel/lookalike,GET,backend/routes/superadmin_demand_intel.py,260,,sí,,,,,,
/api/superadmin/demand-intel/heatmap/opciones,GET,backend/routes/superadmin_demand_intel.py,269,,sí,,,,,,
/api/superadmin/demand-intel/heatmap,GET,backend/routes/superadmin_demand_intel.py,278,,sí,,,,,,
/api/superadmin/demand-intel/explorar/biografia,GET,backend/routes/superadmin_demand_intel.py,287,,sí,,,,,,
/api/superadmin/demand-intel/explorar/oportunidades,GET,backend/routes/superadmin_demand_intel.py,296,,sí,,,,,,
/api/superadmin/demand-intel/dimensiones,GET,backend/routes/superadmin_demand_intel.py,306,,sí,,,,,,
/api/superadmin/demand-intel/atlas/entity,GET,backend/routes/superadmin_demand_intel.py,320,,sí,,,,,,
/api/superadmin/demand-intel/atlas/children,GET,backend/routes/superadmin_demand_intel.py,330,,sí,,,,,,
/api/superadmin/demand-intel/indicadores/atributos,GET,backend/routes/superadmin_demand_intel.py,339,,sí,,,,,,
/api/superadmin/demand-intel/indicadores/financiero,GET,backend/routes/superadmin_demand_intel.py,349,,sí,,,,,,
/api/superadmin/demand-intel/compare/run,GET,backend/routes/superadmin_demand_intel.py,359,,sí,,,,,,
/api/superadmin/demand-intel/compare/insights,GET,backend/routes/superadmin_demand_intel.py,370,,sí,,,,,,
/api/superadmin/demand-intel/compare/set-launch,POST,backend/routes/superadmin_demand_intel.py,380,,sí,,,,,,
/api/superadmin/demand-intel/compare/launch-coverage,GET,backend/routes/superadmin_demand_intel.py,389,,sí,,,,,,
/api/superadmin/demand-intel/compare/catalog,GET,backend/routes/superadmin_demand_intel.py,401,,sí,,,,,,
/api/superadmin/demand-intel/facet/catalog,GET,backend/routes/superadmin_demand_intel.py,410,,sí,,,,,,
/api/superadmin/demand-intel/facet/query,GET,backend/routes/superadmin_demand_intel.py,419,,sí,,,,,,
/api/superadmin/demand-intel/facet/list,GET,backend/routes/superadmin_demand_intel.py,434,,sí,,,,,,
/api/superadmin/demand-intel/facet/crosstab,GET,backend/routes/superadmin_demand_intel.py,448,,sí,,,,,,
/api/superadmin/demand-intel/facet/serie,GET,backend/routes/superadmin_demand_intel.py,459,,sí,,,,,,
/api/superadmin/demand-intel/facet/unmet,GET,backend/routes/superadmin_demand_intel.py,470,,sí,,,,,,
/api/superadmin/demand-intel/grid/overview,GET,backend/routes/superadmin_demand_intel.py,479,,sí,,,,,,
/api/superadmin/demand-intel/grid/cell,GET,backend/routes/superadmin_demand_intel.py,488,,sí,,,,,,
/api/superadmin/demand-intel/celda,GET,backend/routes/superadmin_demand_intel.py,501,,sí,,,,,,
/api/superadmin/demand-intel/grid/ranking,GET,backend/routes/superadmin_demand_intel.py,515,,sí,,,,,,
/api/superadmin/demand-intel/grid/insights,GET,backend/routes/superadmin_demand_intel.py,526,,sí,,,,,,
/api/superadmin/demand-intel/grid/materialize,POST,backend/routes/superadmin_demand_intel.py,535,,sí,,,,,,
/api/superadmin/demand-intel/terminal-zona,GET,backend/routes/superadmin_demand_intel.py,544,,sí,,,,,,
/api/superadmin/demand-intel/granular-advanced,GET,backend/routes/superadmin_demand_intel.py,586,,sí,,,,,,
/api/superadmin/demand-intel/notify,POST,backend/routes/superadmin_demand_intel.py,597,,sí,,,,,,
/api/superadmin/demand-intel/feature,GET,backend/routes/superadmin_demand_intel.py,606,,sí,,,,,,
/api/superadmin/devmaster/projects,GET,backend/routes/superadmin_devmaster.py,90,,sí,,,,,,
/api/superadmin/devmaster/project/{project_id},GET,backend/routes/superadmin_devmaster.py,166,,sí,,,,,,
/api/superadmin/devmaster/project/{project_id}/marketplace,POST,backend/routes/superadmin_devmaster.py,204,,sí,,,,,,
/api/superadmin/devmaster/home,GET,backend/routes/superadmin_devmaster.py,230,,sí,,,,,,
/api/superadmin/devmaster/brief,GET,backend/routes/superadmin_devmaster.py,401,,sí,,,,,,
/api/superadmin/devmaster/donde-construir,GET,backend/routes/superadmin_devmaster.py,652,,sí,,,,,,
/api/superadmin/devmaster/gusto-mercado,GET,backend/routes/superadmin_devmaster.py,897,,sí,,,,,,
/api/superadmin/devmaster/comportamiento,GET,backend/routes/superadmin_devmaster.py,1120,,sí,,,,,,
/api/superadmin/devmaster/stock-soldout,GET,backend/routes/superadmin_devmaster.py,1341,,sí,,,,,,
/api/superadmin/devmaster/macro-ciudad,GET,backend/routes/superadmin_devmaster.py,1522,,sí,,,,,,
/api/superadmin/devmaster/competencia-red,GET,backend/routes/superadmin_devmaster.py,1676,,sí,,,,,,
/api/superadmin/devmaster/observabilidad-ia,GET,backend/routes/superadmin_devmaster.py,1861,,sí,,,,,,
/api/superadmin/devmaster/activar-modelo/{modelo},POST,backend/routes/superadmin_devmaster.py,1943,,sí,,,,,,
/api/superadmin/devmaster/equipo-en-riesgo,GET,backend/routes/superadmin_devmaster.py,1955,,sí,,,,,,
/api/superadmin/devmaster/demanda-unidades,GET,backend/routes/superadmin_devmaster.py,1987,,sí,,,,,,
/api/superadmin/granularity/coverage,GET,backend/routes/superadmin_granularity.py,13,,sí,,,,,,
/api/superadmin/granularity/entity/{entity_type}/{entity_id},GET,backend/routes/superadmin_granularity.py,21,,sí,,,,,,
/api/superadmin/granularity/stub-diagnosis,GET,backend/routes/superadmin_granularity.py,29,,sí,,,,,,
/api/superadmin/granularity/backfill,POST,backend/routes/superadmin_granularity.py,38,,sí,,,,,,
/api/swipe/{token},GET,backend/routes/swipe_public.py,103,,sí,,,,,,
/api/swipe/{token}/vote,POST,backend/routes/swipe_public.py,174,,sí,,,,,,
/api/swipe/{token}/cita,POST,backend/routes/swipe_public.py,199,,sí,,,,,,
/api/swipe/{token}/nota,POST,backend/routes/swipe_public.py,230,,sí,,,,,,
/api/swipe/{token}/events,POST,backend/routes/swipe_public.py,274,,sí,,,,,,
/api/swipe/{token}/profile,POST,backend/routes/swipe_public.py,305,,sí,,,,,,
/api/tax/isr-vendedor,POST,backend/routes/tax_projector.py,82,,sí,,,,,,
/api/tax/isai-comprador,POST,backend/routes/tax_projector.py,91,,sí,,,,,,
/api/tax/predial-projection,POST,backend/routes/tax_projector.py,100,,sí,,,,,,
/api/tax/closing-cost-total,POST,backend/routes/tax_projector.py,109,,sí,,,,,,
/api/tax/full-scenario,GET,backend/routes/tax_projector.py,118,,sí,,,,,,
/api/metrics/team-aggregated,GET,backend/routes/team_aggregated.py,84,,sí,,,,,,
/api/metrics/team-productivity,GET,backend/routes/team_productivity.py,66,,sí,,,,,,
/api/superadmin/terminal-mercado,GET,backend/routes/terminal_mercado.py,30,,sí,,,,,,
/api/superadmin/indices-historial,GET,backend/routes/terminal_mercado.py,38,,sí,,,,,,
/api/superadmin/indices-historial/snapshot,POST,backend/routes/terminal_mercado.py,46,,sí,,,,,,
/api/superadmin/bancabilidad,GET,backend/routes/terminal_mercado.py,54,,sí,,,,,,
/api/tour-3dgs/scans,POST,backend/routes/tour_3dgs.py,89,,sí,,,,,,
/api/tour-3dgs/scans/upload,POST,backend/routes/tour_3dgs.py,116,,sí,,,,,,
/api/tour-3dgs/scans,GET,backend/routes/tour_3dgs.py,145,,sí,,,,,,
/api/tour-3dgs/scans/{scan_id},GET,backend/routes/tour_3dgs.py,170,,sí,,,,,,
/api/tour-3dgs/scans/{scan_id}/viewer-config,PATCH,backend/routes/tour_3dgs.py,189,,sí,,,,,,
/api/tour-3dgs/scans/{scan_id},DELETE,backend/routes/tour_3dgs.py,204,,sí,,,,,,
/api/tour-3dgs/scans/{scan_id}/regenerate-thumbnail,POST,backend/routes/tour_3dgs.py,219,,sí,,,,,,
/api/tour-3dgs/settings/{dev_id},GET,backend/routes/tour_3dgs.py,237,,sí,,,,,,
/api/tour-3dgs/settings/{dev_id},PUT,backend/routes/tour_3dgs.py,249,,sí,,,,,,
/api/tour-3dgs/scans/{scan_id}/asset/{filename},GET,backend/routes/tour_3dgs.py,262,,sí,,,,,,
/api/tour-3dgs/scans/{scan_id}/thumbnail.png,GET,backend/routes/tour_3dgs.py,294,,sí,,,,,,
/api/tour-3dgs/embed/loaded,POST,backend/routes/tour_3dgs.py,317,,sí,,,,,,
/api/metrics/tour-completion,GET,backend/routes/tour_analytics.py,68,,sí,,,,,,
/api/asesor/links,POST,backend/routes/tracking_links.py,61,,sí,,,,,,
/api/asesor/links,GET,backend/routes/tracking_links.py,132,,sí,,,,,,
/api/asesor/links/{link_id},DELETE,backend/routes/tracking_links.py,166,,sí,,,,,,
/api/links/{slug}/click,GET,backend/routes/tracking_links.py,197,,sí,,,,,,
/api/superadmin/trends/lookup,GET,backend/routes/trends.py,35,,sí,,,,,,
/api/superadmin/trends/cache/stats,GET,backend/routes/trends.py,59,,sí,,,,,,
/api/superadmin/trends/cache,GET,backend/routes/trends.py,67,,sí,,,,,,
/api/superadmin/trends/cache/{cache_key},DELETE,backend/routes/trends.py,79,,sí,,,,,,
/api/superadmin/trends/refresh,POST,backend/routes/trends.py,95,,sí,,,,,,
/api/superadmin/trends/keywords,GET,backend/routes/trends.py,111,,sí,,,,,,
/api/v1/verticals/bank-avm,POST,backend/routes/vertical_products.py,132,,sí,,,,,,
/api/v1/verticals/insurance-risk,POST,backend/routes/vertical_products.py,167,,sí,,,,,,
/api/v1/verticals/notaria-title-check,POST,backend/routes/vertical_products.py,204,,sí,,,,,,
/api/v1/verticals/investor-yield,POST,backend/routes/vertical_products.py,250,,sí,,,,,,
/api/video-standalone/generate,POST,backend/routes/video_standalone.py,116,,sí,,,,,,
/api/video-standalone/history,GET,backend/routes/video_standalone.py,157,,sí,,,,,,
/api/video-standalone/{video_id}/export,POST,backend/routes/video_standalone.py,178,,sí,,,,,,
/api/video-standalone/{video_id}/share-whatsapp,POST,backend/routes/video_standalone.py,209,,sí,,,,,,
/api/video-standalone/{video_id},GET,backend/routes/video_standalone.py,228,,sí,,,,,,
/api/video-standalone/{video_id},DELETE,backend/routes/video_standalone.py,239,,sí,,,,,,
/api/superadmin/video-standalone/stats,GET,backend/routes/video_standalone.py,256,,sí,,,,,,
/api/virtual-staging,POST,backend/routes/virtual_staging.py,89,,sí,,,,,,
/api/virtual-staging/admin/stats,GET,backend/routes/virtual_staging.py,121,,sí,,,,,,
/api/virtual-staging/cache/{image_hash},GET,backend/routes/virtual_staging.py,208,,sí,,,,,,
/api/voice/transcribe,POST,backend/routes/voice.py,40,,sí,,,,,,
/api/voice/synthesize,POST,backend/routes/voice.py,82,,sí,,,,,,
/api/voice/{audio_id}/download,GET,backend/routes/voice.py,101,,sí,,,,,,
/api/superadmin/voice/usage,GET,backend/routes/voice.py,119,,sí,,,,,,
/api/watchlist/subscribe,POST,backend/routes/watchlist.py,117,,sí,,,,,,
/api/watchlist/confirm/{confirm_token},GET,backend/routes/watchlist.py,160,,sí,,,,,,
/api/watchlist/manage/{manage_token},GET,backend/routes/watchlist.py,179,,sí,,,,,,
/api/watchlist/manage/{manage_token},POST,backend/routes/watchlist.py,195,,sí,,,,,,
/api/watchlist/manage/{manage_token},DELETE,backend/routes/watchlist.py,224,,sí,,,,,,
/api/whatif/simulate,POST,backend/routes/whatif.py,89,,sí,,,,,,
/api/whatif/scenarios,GET,backend/routes/whatif.py,126,,sí,,,,,,
/api/whatif/scenarios/{scenario_id},GET,backend/routes/whatif.py,151,,sí,,,,,,
/api/whatif/scenarios/{scenario_id},DELETE,backend/routes/whatif.py,184,,sí,,,,,,
/api/superadmin/whatif/usage,GET,backend/routes/whatif.py,200,,sí,,,,,,
/api/webhooks/whatsapp-inbound,POST,backend/routes/whatsapp.py,58,,sí,,,,,,
